date,reporter,total_exports,gdp,partner,partner_exports,beta
2021-01-10,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-11,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-12,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-13,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-14,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-15,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-16,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-17,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-18,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-19,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-20,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-21,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-22,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-23,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-24,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-25,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-26,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-27,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-28,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-29,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-30,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-31,Estonia,46598763.41935484,99976253.09672043,Russia,3403303.2198064514,0.034041115908934695
2021-01-01,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-02,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-03,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-04,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-05,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-06,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-07,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-08,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-09,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-10,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-11,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-12,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-13,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-14,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-15,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-16,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-17,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-18,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-19,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-20,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-21,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-22,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-23,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-24,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-25,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-26,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-27,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-28,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-29,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-30,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-31,Finland,175134533.70967743,799198611.6216425,Russia,8512317.342096774,0.010651066228486751
2021-01-01,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-02,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-03,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-04,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-05,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-06,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-07,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-08,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-09,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-10,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-11,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-12,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-13,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-14,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-15,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-16,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-17,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-18,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-19,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-20,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-21,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-22,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-23,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-24,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-25,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-26,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-27,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-28,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-29,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-30,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-31,Germany,3893933503.870968,11451437935.004408,Russia,66277323.44467742,0.005787685688107597
2021-01-01,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-02,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-03,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-04,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-05,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-06,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-07,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-08,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-09,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-10,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-11,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-12,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-13,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-14,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-15,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-16,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-17,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-18,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-19,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-20,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-21,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-22,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-23,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-24,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-25,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-26,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-27,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-28,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-29,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-30,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-31,Greece,99062439.29032259,577617956.5420645,Russia,434932.9020967742,7.529767680709222e-4
2021-01-01,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-02,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-03,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-04,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-05,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-06,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-07,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-08,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-09,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-10,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-11,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-12,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-13,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-14,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-15,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-16,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-17,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-18,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-19,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-20,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-21,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-22,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-23,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-24,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-25,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-26,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-27,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-28,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-29,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
2021-01-30,Hungary,355648216.3548387,488838769.44594085,Russia,6260921.29032258,0.012807742923947764
