,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE
79,M,BZ,TXG_FOB_USD,W00,6,P1M,2021-01,8.063243,2021-02,15.590379,2021-03,16.790992,2021-04,22.690766,2021-05,22.801455,2021-06,14.041559,2021-07,16.237338,2021-08,31.716763,2021-09,19.36662,2021-10,15.992557,2021-11,16.686973,2021-12,18.522992,2022-01,10.017233,2022-02,12.777567,2022-03,22.364429,2022-04,19.524468,2022-05,31.327859,2022-06,29.833985,2022-07,21.284524,2022-08,17.252626,2022-09,26.27976,2022-10,18.369297,2022-11,12.909723,2022-12,10.102895
80,M,IT,TXG_FOB_USD,W00,6,P1M,2021-01,41283.585485,2021-02,47053.210193,2021-03,54954.662682,2021-04,52686.615134,2021-05,53386.585689,2021-06,54870.903133,2021-07,58647.661635,2021-08,38726.830358,2021-09,53133.204261,2021-10,53792.035559,2021-11,55467.798147,2021-12,51632.107658,2022-01,46607.161174,2022-02,53698.750016,2022-03,62468.537147,2022-04,54352.060061,2022-05,59845.38695,2022-06,57784.713977,2022-07,59017.528746,2022-08,41433.301066,2022-09,54519.768463,2022-10,53630.162722,2022-11,58656.921789,2022-12,55024.39148
81,M,MT,TXG_FOB_USD,W00,6,P1M,2021-01,274.477081,2021-02,238.399547,2021-03,261.541092,2021-04,276.943734,2021-05,222.140906,2021-06,261.825285,2021-07,233.2326,2021-08,204.372553,2021-09,216.879137,2021-10,288.352427,2021-11,283.056409,2021-12,302.365808,2022-01,235.171263,2022-02,235.343841,2022-03,272.317319,2022-04,237.030464,2022-05,258.06377,2022-06,224.465991,2022-07,194.285961,2022-08,269.457213,2022-09,269.889616,2022-10,310.371422,2022-11,403.135031,2022-12,297.527361
82,M,TT,TXG_FOB_USD,W00,6,P1M,2021-01,463.624753,2021-02,699.818802,2021-03,503.33555,2021-04,639.826292,2021-05,488.307963,2021-06,826.32383,2021-07,840.176045,2021-08,671.389646,2021-09,626.139657,2021-10,935.729755,2021-11,860.287314,2021-12,822.17438,2022-01,1154.920616,2022-02,893.851999,2022-03,1369.328247,2022-04,1152.33864,2022-05,1266.823286,2022-06,1302.601851,2022-07,783.832905,2022-08,1052.976989,2022-09,937.080029,2022-10,1469.918513,2022-11,924.12511,2022-12,978.433558
83,M,EE,TXG_FOB_USD,W00,6,P1M,2021-01,1444.561648,2021-02,1517.248299,2021-03,1742.096324,2021-04,1842.404881,2021-05,1789.591382,2021-06,1764.669078,2021-07,1776.667563,2021-08,1850.955011,2021-09,2007.423708,2021-10,1922.383964,2021-11,1982.320586,2021-12,1879.695655,2022-01,1851.081183,2022-02,1711.253949,2022-03,2187.846114,2022-04,1730.039241,2022-05,2041.243407,2022-06,1943.472743,2022-07,1726.205216,2022-08,1937.263823,2022-09,1911.506762,2022-10,1811.907965,2022-11,1782.876496,2022-12,1770.06767
84,M,CSH,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,M,NO,TXG_FOB_USD,W00,6,P1M,2021-01,9177.048821,2021-02,9775.966472,2021-03,11543.866006,2021-04,9827.067867,2021-05,10472.416503,2021-06,11623.543473,2021-07,12234.833836,2021-08,13078.699882,2021-09,14971.050867,2021-10,18585.105338,2021-11,18145.085724,2021-12,20871.984056,2022-01,19892.627036,2022-02,19299.734165,2022-03,28215.954184,2022-04,20917.07326,2022-05,20406.70824,2022-06,20122.132066,2022-07,25435.0686,2022-08,33149.739545,2022-09,23379.151019,2022-10,16396.994712,2022-11,19359.76588,2022-12,24290.706281
86,M,1C_440,TXG_FOB_USD,W00,6,P1M,2021-01,72328.395714,2021-02,69873.555691,2021-03,80213.32835,2021-04,79044.130918,2021-05,81475.235929,2021-06,86721.083245,2021-07,91047.188523,2021-08,90223.080427,2021-09,95990.157721,2021-10,97892.450825,2021-11,106209.348071,2021-12,109941.315133,2022-01,104164.23137,2022-02,103426.503867,2022-03,131156.495508,2022-04,131134.047413,2022-05,130508.839763,2022-06,130193.276743,2022-07,128780.65726,2022-08,133619.226308,2022-09,130340.798493,2022-10,121371.990475,2022-11,121309.176254,2022-12,118527.615166
87,M,MO,TXG_FOB_USD,W00,6,P1M,2021-01,147.352129,2021-02,67.75535,2021-03,125.742988,2021-04,107.539788,2021-05,94.851726,2021-06,118.205851,2021-07,100.837182,2021-08,114.034916,2021-09,85.277015,2021-10,89.786874,2021-11,114.953181,2021-12,85.619007,2022-01,142.744501,2022-02,94.724077,2022-03,144.390644,2022-04,103.947288,2022-05,113.043699,2022-06,99.268348,2022-07,50.379856,2022-08,147.577665,2022-09,122.398583,2022-10,120.342426,2022-11,136.168152,2022-12,95.958834
88,M,CG,TXG_FOB_USD,W00,6,P1M,2021-01,287.453578,2021-02,175.672548,2021-03,272.310045,2021-04,207.593274,2021-05,215.348768,2021-06,228.523194,2021-07,210.393275,2021-08,158.663799,2021-09,177.503996,2021-10,163.459897,2021-11,151.08298,2021-12,130.170574,2022-01,317.539332,2022-02,231.885583,2022-03,251.121029,2022-04,354.466526,2022-05,336.490754,2022-06,331.453137,2022-07,307.076151,2022-08,330.80353,2022-09,358.343123,2022-10,474.413737,2022-11,176.991556,2022-12,258.476153
89,M,GL,TXG_FOB_USD,W00,6,P1M,2021-01,60.102922,2021-02,69.611549,2021-03,75.027254,2021-04,49.947618,2021-05,93.937642,2021-06,77.197053,2021-07,78.783429,2021-08,108.908759,2021-09,78.736889,2021-10,81.051578,2021-11,105.352945,2021-12,79.204519,2022-01,63.483247,2022-02,70.484994,2022-03,63.112656,2022-04,76.996626,2022-05,93.13423,2022-06,84.022383,2022-07,90.926801,2022-08,105.146145,2022-09,86.229751,2022-10,98.506193,2022-11,83.07279,2022-12,82.808553
90,M,KN,TXG_FOB_USD,W00,6,P1M,2021-01,2.267447,2021-02,2.306023,2021-03,3.151333,2021-04,2.381829,2021-05,2.115155,2021-06,2.696036,2021-07,14.062248,2021-08,3.55486,2021-09,2.934659,2021-10,2.676138,2021-11,2.689012,2021-12,2.127902,2022-01,1.723593,2022-02,1.914745,2022-03,4.369825,2022-04,3.508305,2022-05,2.568089,2022-06,1.914581,2022-07,1.881746,2022-08,1.599105,2022-09,2.070522,2022-10,1.38845,2022-11,1.32888,2022-12,1.633225
91,M,SR,TXG_FOB_USD,W00,6,P1M,2021-01,145.749641,2021-02,94.682904,2021-03,144.019017,2021-04,138.078956,2021-05,109.559005,2021-06,114.893158,2021-07,104.079486,2021-08,116.019244,2021-09,134.777466,2021-10,132.142179,2021-11,108.988134,2021-12,159.023702,2022-01,174.030202,2022-02,113.890401,2022-03,245.387203,2022-04,244.073037,2022-05,240.153928,2022-06,162.319179,2022-07,133.249491,2022-08,153.801289,2022-09,134.522872,2022-10,138.126025,2022-11,113.116796,2022-12,117.9862
92,M,SD,TXG_FOB_USD,W00,6,P1M,2021-01,1099.301519,2021-02,518.968562,2021-03,1289.314848,2021-04,1220.346916,2021-05,425.734441,2021-06,534.522292,2021-07,2630.826133,2021-08,947.773505,2021-09,1504.3152,2021-10,452.673534,2021-11,305.73439,2021-12,1019.588097,2022-01,1713.145737,2022-02,707.312573,2022-03,1441.603836,2022-04,2895.524292,2022-05,1039.551129,2022-06,1588.355131,2022-07,1028.867407,2022-08,3603.693283,2022-09,2382.192885,2022-10,1833.809572,2022-11,2802.292527,2022-12,413.367567
93,M,AO,TXG_FOB_USD,W00,6,P1M,2021-01,2312.092702,2021-02,2242.397658,2021-03,2620.960298,2021-04,2736.106045,2021-05,2537.61749,2021-06,2774.641599,2021-07,2954.630659,2021-08,3175.559284,2021-09,3005.838937,2021-10,3632.888039,2021-11,3077.44561,2021-12,4046.04413,2022-01,3854.472412,2022-02,3795.832186,2022-03,4588.926101,2022-04,4435.6765,2022-05,5612.800819,2022-06,4598.887503,2022-07,4860.75718,2022-08,4676.562681,2022-09,4542.623868,2022-10,3187.597938,2022-11,3535.460679,2022-12,5018.248696
94,M,UG,TXG_FOB_USD,W00,6,P1M,2021-01,370.518611,2021-02,413.148545,2021-03,414.799084,2021-04,397.218491,2021-05,430.421098,2021-06,410.917608,2021-07,251.280723,2021-08,245.021927,2021-09,238.057358,2021-10,239.261177,2021-11,265.586427,2021-12,277.380109,2022-01,246.59759,2022-02,288.835868,2022-03,316.294243,2022-04,295.864452,2022-05,309.0695,2022-06,319.2026,2022-07,299.9244,2022-08,291.9004,2022-09,270.0265,2022-10,295.8907,2022-11,309.304818,2022-12,307.847923
95,M,CR,TXG_FOB_USD,W00,6,P1M,2021-01,949.21927,2021-02,1093.841386,2021-03,1361.831121,2021-04,1202.400871,2021-05,1392.189991,2021-06,1408.056871,2021-07,1234.696533,2021-08,1179.878086,2021-09,1228.478321,2021-10,1302.386402,2021-11,1191.978302,2021-12,1202.589309,2022-01,1156.350309,2022-02,1193.312973,2022-03,1517.576949,2022-04,1482.458306,2022-05,1493.302124,2022-06,1713.916494,2022-07,1378.726732,2022-08,1463.429281,2022-09,1727.343263,2022-10,1594.428513,2022-11,1559.642623,2022-12,1667.360538
96,M,SI,TXG_FOB_USD,W00,6,P1M,2021-01,4163.164045,2021-02,4312.405597,2021-03,5011.253034,2021-04,4731.681322,2021-05,4571.752078,2021-06,4763.153078,2021-07,4878.265975,2021-08,4126.333521,2021-09,5214.627656,2021-10,5189.33701,2021-11,5473.69618,2021-12,4916.233937,2022-01,4921.331267,2022-02,5023.655972,2022-03,6218.604429,2022-04,5475.378941,2022-05,6085.816891,2022-06,6973.856127,2022-07,5804.857317,2022-08,5348.871671,2022-09,6794.467029,2022-10,5277.877673,2022-11,6303.290282,2022-12,5472.966556
97,M,BA,TXG_FOB_USD,W00,6,P1M,2021-01,551.131906,2021-02,635.804805,2021-03,703.564689,2021-04,679.774974,2021-05,654.511051,2021-06,774.519549,2021-07,711.38051,2021-08,651.84305,2021-09,804.138381,2021-10,802.54761,2021-11,848.569499,2021-12,796.293077,2022-01,765.148489,2022-02,797.986714,2022-03,898.619254,2022-04,893.119073,2022-05,868.562433,2022-06,852.782485,2022-07,761.083273,2022-08,695.659953,2022-09,829.671142,2022-10,763.260355,2022-11,791.092725,2022-12,761.20643
98,M,UY,TXG_FOB_USD,W00,6,P1M,2021-01,565.239858,2021-02,586.905833,2021-03,620.158603,2021-04,586.95216,2021-05,912.299485,2021-06,844.476765,2021-07,895.227291,2021-08,944.475216,2021-09,938.3144,2021-10,989.522418,2021-11,802.343189,2021-12,851.33284,2022-01,734.883821,2022-02,774.678227,2022-03,862.390535,2022-04,861.225158,2022-05,1227.578051,2022-06,1292.600456,2022-07,1217.577381,2022-08,1181.930282,2022-09,895.186198,2022-10,749.073694,2022-11,609.459044,2022-12,780.678504
99,M,TN,TXG_FOB_USD,W00,6,P1M,2021-01,1251.711131,2021-02,1284.898617,2021-03,1572.410522,2021-04,1468.858389,2021-05,1251.715074,2021-06,1521.138489,2021-07,1293.938903,2021-08,1173.3046,2021-09,1412.567221,2021-10,1520.12615,2021-11,1466.847661,2021-12,1597.531196,2022-01,1455.07009,2022-02,1683.324046,2022-03,1723.490263,2022-04,1617.690279,2022-05,1411.966567,2022-06,1670.590201,2022-07,1319.878992,2022-08,1364.090502,2022-09,1476.975809,2022-10,1585.99115,2022-11,1651.981799,2022-12,1596.988406
100,M,ME,TXG_FOB_USD,W00,6,P1M,2021-01,30.552766,2021-02,42.205508,2021-03,40.451753,2021-04,50.832031,2021-05,37.62465,2021-06,44.047094,2021-07,39.11426,2021-08,36.95679,2021-09,41.462486,2021-10,38.143094,2021-11,53.439679,2021-12,50.925581,2022-01,72.797672,2022-02,73.210533,2022-03,77.28454,2022-04,86.114235,2022-05,60.890573,2022-06,49.16365,2022-07,45.085849,2022-08,43.715386,2022-09,49.627866,2022-10,55.399705,2022-11,47.780962,2022-12,81.24195
101,M,F6,TXG_FOB_USD,W00,6,P1M,2021-01,26342.851144,2021-02,28215.862237,2021-03,32901.655552,2021-04,32648.961327,2021-05,31417.199906,2021-06,32226.877211,2021-07,33015.353195,2021-08,33365.499779,2021-09,33203.73047,2021-10,32909.524704,2021-11,34646.449365,2021-12,35351.485644,2022-01,36768.764501,2022-02,35918.789023,2022-03,43774.313396,2022-04,40438.852621,2022-05,44739.083909,2022-06,46980.951006,2022-07,40691.529479,2022-08,39839.508689,2022-09,36048.900726,2022-10,33052.027838,2022-11,32835.162484,2022-12,35837.781137
102,M,AM,TXG_FOB_USD,W00,6,P1M,2021-01,164.180293,2021-02,197.044349,2021-03,217.105651,2021-04,242.878069,2021-05,265.328839,2021-06,293.551774,2021-07,259.469895,2021-08,272.488757,2021-09,229.974876,2021-10,269.492779,2021-11,299.936779,2021-12,304.53514,2022-01,249.490677,2022-02,256.929758,2022-03,228.551401,2022-04,296.038802,2022-05,355.191966,2022-06,498.382103,2022-07,478.757447,2022-08,565.32247,2022-09,593.523589,2022-10,644.462207,2022-11,614.313797,2022-12,579.105178
103,M,AT,TXG_FOB_USD,W00,6,P1M,2021-01,14277.313852,2021-02,15908.642221,2021-03,18873.783342,2021-04,17147.409246,2021-05,16652.262229,2021-06,17533.797487,2021-07,17230.932109,2021-08,15120.814063,2021-09,18037.375574,2021-10,17111.824647,2021-11,18725.202882,2021-12,16186.596525,2022-01,16880.899627,2022-02,17663.004788,2022-03,20154.057019,2022-04,17318.887922,2022-05,18610.258523,2022-06,18291.563365,2022-07,16484.208015,2022-08,15519.38801,2022-09,18062.390258,2022-10,17080.595739,2022-11,19108.210815,2022-12,16218.532761
104,M,F1,TXG_FOB_USD,W00,6,P1M,2021-01,33995.24266,2021-02,35527.728747,2021-03,42158.471542,2021-04,41689.399839,2021-05,38776.651055,2021-06,40910.008356,2021-07,43102.823695,2021-08,42102.43508,2021-09,42958.391176,2021-10,43264.566984,2021-11,43219.508038,2021-12,45642.799621,2022-01,47558.684152,2022-02,46165.119218,2022-03,56469.396113,2022-04,54394.855049,2022-05,56754.261949,2022-06,60290.35099,2022-07,51093.794464,2022-08,54665.013053,2022-09,49654.41846,2022-10,46617.491034,2022-11,47457.953532,2022-12,48129.946274
105,M,LA,TXG_FOB_USD,W00,6,P1M,2021-01,608.24496,2021-02,626.238603,2021-03,689.346123,2021-04,671.187642,2021-05,648.166672,2021-06,703.391157,2021-07,563.642755,2021-08,674.606349,2021-09,759.672591,2021-10,558.301963,2021-11,611.021125,2021-12,784.912089,2022-01,820.887842,2022-02,709.240125,2022-03,885.875529,2022-04,883.425885,2022-05,701.203603,2022-06,822.923204,2022-07,712.913201,2022-08,842.043589,2022-09,766.35552,2022-10,714.608386,2022-11,776.70731,2022-12,873.273842
106,M,BE,TXG_FOB_USD,W00,6,P1M,2021-01,38155.878525,2021-02,37945.865339,2021-03,46997.821343,2021-04,44395.630634,2021-05,44181.827794,2021-06,49790.298076,2021-07,44788.362132,2021-08,43331.498132,2021-09,48945.053974,2021-10,50866.38573,2021-11,48925.28291,2021-12,50545.041347,2022-01,50314.534948,2022-02,51436.893679,2022-03,59445.449466,2022-04,50296.634082,2022-05,55163.462977,2022-06,54226.5339,2022-07,49830.571118,2022-08,51281.572632,2022-09,56627.533065,2022-10,51442.182991,2022-11,54407.707324,2022-12,51041.261706
107,M,SA,TXG_FOB_USD,W00,6,P1M,2021-01,19183.186102,2021-02,17540.409227,2021-03,19921.058633,2021-04,19016.223609,2021-05,21912.670025,2021-06,22594.402825,2021-07,24471.114617,2021-08,23778.111674,2021-09,25244.499208,2021-10,28315.31971,2021-11,28612.745944,2021-12,28334.826417,2022-01,28695.118799,2022-02,28872.810695,2022-03,37886.62989,2022-04,36563.814721,2022-05,38436.363908,2022-06,39399.118081,2022-07,37549.59763,2022-08,35664.019529,2022-09,33242.82808,2022-10,32187.32519,2022-11,30071.117475,2022-12,29779.959782
108,M,YUC,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,M,E1,TXG_FOB_USD,W00,6,P1M,2021-01,98734.540637,2021-02,107407.311943,2021-03,124492.191471,2021-04,121754.399095,2021-05,116362.621845,2021-06,130631.619622,2021-07,124714.724909,2021-08,123544.382546,2021-09,133228.355608,2021-10,136819.41548,2021-11,143876.774375,2021-12,146771.827811,2022-01,146208.948259,2022-02,152594.971438,2022-03,158005.878157,2022-04,147085.198115,2022-05,137843.738616,2022-06,142292.410202,2022-07,126117.019973,2022-08,128923.206561,2022-09,134268.261087,2022-10,125819.165858,2022-11,131162.983178,2022-12,119880.938287
110,M,GT,TXG_FOB_USD,W00,6,P1M,2021-01,1004.003696,2021-02,1030.971494,2021-03,1266.548799,2021-04,1049.958398,2021-05,1088.048001,2021-06,1137.79369,2021-07,1196.044789,2021-08,1130.704498,2021-09,1188.508299,2021-10,1119.890499,2021-11,1111.998998,2021-12,1311.040595,2022-01,1212.549238,2022-02,1282.231933,2022-03,1554.141086,2022-04,1309.68972,2022-05,1394.923035,2022-06,1428.828729,2022-07,1407.493242,2022-08,1286.438904,2022-09,1195.986818,2022-10,1164.213765,2022-11,1160.279573,2022-12,1286.778902
111,M,SUH,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,M,GQ,TXG_FOB_USD,W00,6,P1M,2021-01,272.578306,2021-02,364.994441,2021-03,449.007088,2021-04,365.87352,2021-05,258.863461,2021-06,339.541178,2021-07,635.657571,2021-08,365.39862,2021-09,420.829924,2021-10,502.81587,2021-11,318.183737,2021-12,402.008156,2022-01,629.494343,2022-02,502.337967,2022-03,640.467932,2022-04,671.512647,2022-05,880.304958,2022-06,477.612921,2022-07,922.334372,2022-08,583.385882,2022-09,747.864179,2022-10,668.418363,2022-11,534.102969,2022-12,415.439889
113,M,PT,TXG_FOB_USD,W00,6,P1M,2021-01,5617.610452,2021-02,6033.684576,2021-03,6958.626264,2021-04,6398.23922,2021-05,6450.282124,2021-06,6196.448341,2021-07,6596.268144,2021-08,5130.00798,2021-09,6463.82025,2021-10,6459.341783,2021-11,6917.449664,2021-12,6007.501278,2022-01,6349.888647,2022-02,6760.501573,2022-03,7279.154517,2022-04,6704.028459,2022-05,7894.697577,2022-06,7453.720463,2022-07,7267.420459,2022-08,5818.620525,2022-09,6763.604643,2022-10,6585.611914,2022-11,7315.03494,2022-12,6162.521786
114,M,PL,TXG_FOB_USD,W00,6,P1M,2021-01,24941.303551,2021-02,26560.751057,2021-03,29875.112787,2021-04,28651.601241,2021-05,28094.663143,2021-06,29291.07168,2021-07,27554.688991,2021-08,26205.235734,2021-09,29390.342638,2021-10,30146.009821,2021-11,31875.497811,2021-12,28047.238429,2022-01,29087.879045,2022-02,29753.092715,2022-03,31337.839786,2022-04,29848.445221,2022-05,30950.312622,2022-06,30936.909041,2022-07,27837.669533,2022-08,28178.329655,2022-09,30381.199445,2022-10,30505.044373,2022-11,33510.748828,2022-12,28214.461569
115,M,GE,TXG_FOB_USD,W00,6,P1M,2021-01,224.491916,2021-02,267.676121,2021-03,325.682867,2021-04,377.68947,2021-05,339.985117,2021-06,350.669307,2021-07,386.324902,2021-08,335.138235,2021-09,373.618927,2021-10,411.216037,2021-11,430.375355,2021-12,419.455513,2022-01,331.346114,2022-02,429.024092,2022-03,411.408319,2022-04,415.734634,2022-05,522.625043,2022-06,448.450578,2022-07,542.134208,2022-08,473.303198,2022-09,523.169857,2022-10,448.736252,2022-11,491.076637,2022-12,555.756037
116,M,MV,TXG_FOB_USD,W00,6,P1M,2021-01,11.116741,2021-02,11.333413,2021-03,12.763089,2021-04,9.007474,2021-05,19.00925,2021-06,10.039346,2021-07,10.57846,2021-08,16.080956,2021-09,11.192327,2021-10,14.266004,2021-11,11.459731,2021-12,14.434379,2022-01,19.864585,2022-02,15.55834,2022-03,14.910673,2022-04,12.172863,2022-05,13.626213,2022-06,15.962926,2022-07,5.332487,2022-08,8.414569,2022-09,10.745185,2022-10,12.209278,2022-11,10.851731,2022-12,19.358762
117,M,AU,TXG_FOB_USD,W00,6,P1M,2021-01,24505.057606,2021-02,24541.028384,2021-03,27948.46151,2021-04,27280.215358,2021-05,30423.06898,2021-06,31596.846275,2021-07,31504.752741,2021-08,31598.907823,2021-09,28133.877487,2021-10,28047.652889,2021-11,28459.691854,2021-12,30099.077029,2022-01,30427.539317,2022-02,29417.424326,2022-03,34520.651579,2022-04,35255.117975,2022-05,37248.7738,2022-06,40835.726839,2022-07,32513.935247,2022-08,34884.948819,2022-09,35567.735195,2022-10,33362.160718,2022-11,33095.065667,2022-12,35411.186429
118,M,RW,TXG_FOB_USD,W00,6,P1M,2021-01,91.04434,2021-02,111.472469,2021-03,125.831594,2021-04,130.6818,2021-05,160.026208,2021-06,169.521062,2021-07,132.577493,2021-08,161.296577,2021-09,129.318196,2021-10,118.820842,2021-11,105.971107,2021-12,125.962026,2022-01,75.414985,2022-02,97.68438,2022-03,96.232932,2022-04,108.305663,2022-05,107.914396,2022-06,138.76191,2022-07,114.427012,2022-08,132.580043,2022-09,140.221361,2022-10,252.311607,2022-11,129.797797,2022-12,168.852399
119,M,FI,TXG_FOB_USD,W00,6,P1M,2021-01,5429.170445,2021-02,5884.576845,2021-03,6977.321775,2021-04,6466.5475,2021-05,6499.395734,2021-06,6925.959301,2021-07,6615.999289,2021-08,6134.097263,2021-09,7852.908002,2021-10,7160.9588,2021-11,7615.98495,2021-12,8432.775882,2022-01,6530.980338,2022-02,6514.55194,2022-03,7718.739158,2022-04,7183.504519,2022-05,7462.05498,2022-06,7648.449947,2022-07,6745.239877,2022-08,6805.969634,2022-09,7153.07623,2022-10,6772.818044,2022-11,8215.802021,2022-12,7155.872375
120,M,GH,TXG_FOB_USD,W00,6,P1M,2021-01,1652.229167,2021-02,1500.834416,2021-03,1645.42867,2021-04,1494.690858,2021-05,1474.7615,2021-06,1087.157737,2021-07,1842.044257,2021-08,1810.393761,2021-09,1349.2817,2021-10,1107.283987,2021-11,1789.02162,2021-12,1356.175328,2022-01,1310.189877,2022-02,1515.180403,2022-03,1544.181684,2022-04,2064.693956,2022-05,1285.080348,2022-06,1527.49351,2022-07,1611.140635,2022-08,1385.507798,2022-09,1400.412675,2022-10,1839.563239,2022-11,1277.187583,2022-12,1803.865064
121,M,IS,TXG_FOB_USD,W00,6,P1M,2021-01,387.990794,2021-02,418.755162,2021-03,499.996723,2021-04,493.478179,2021-05,509.557382,2021-06,487.968082,2021-07,551.700271,2021-08,448.033044,2021-09,539.875471,2021-10,571.344938,2021-11,560.468128,2021-12,584.964331,2022-01,588.335964,2022-02,528.970402,2022-03,672.221834,2022-04,569.312791,2022-05,707.096717,2022-06,660.475194,2022-07,553.896821,2022-08,679.118248,2022-09,641.907266,2022-10,547.528082,2022-11,544.093189,2022-12,709.762801
122,M,GW,TXG_FOB_USD,W00,6,P1M,2021-01,5.839809,2021-02,6.105429,2021-03,5.485188,2021-04,5.291065,2021-05,7.88866,2021-06,4.279349,2021-07,4.097063,2021-08,13.222127,2021-09,52.36705,2021-10,25.337036,2021-11,33.488356,2021-12,39.660419,2022-01,12.712097,2022-02,18.450783,2022-03,16.291608,2022-04,6.071056,2022-05,6.603937,2022-06,4.647547,2022-07,4.822812,2022-08,22.422185,2022-09,72.719295,2022-10,49.391357,2022-11,28.977651,2022-12,60.379738
123,M,FO,TXG_FOB_USD,W00,6,P1M,2021-01,112.884336,2021-02,112.806476,2021-03,176.712569,2021-04,120.061295,2021-05,127.211247,2021-06,114.39142,2021-07,131.839045,2021-08,118.424747,2021-09,156.37904,2021-10,148.466892,2021-11,155.950333,2021-12,169.142513,2022-01,155.97292,2022-02,157.182274,2022-03,205.28001,2022-04,190.216014,2022-05,230.476985,2022-06,190.256885,2022-07,170.599674,2022-08,217.527552,2022-09,191.392406,2022-10,179.524436,2022-11,184.305108,2022-12,190.937531
124,M,CO,TXG_FOB_USD,W00,6,P1M,2021-01,2610.936425,2021-02,2938.99412,2021-03,3383.554082,2021-04,2976.372347,2021-05,3096.913284,2021-06,3182.215712,2021-07,3444.157914,2021-08,3465.142877,2021-09,3792.235511,2021-10,3799.111289,2021-11,4155.804672,2021-12,4544.550858,2022-01,3801.019737,2022-02,4208.688468,2022-03,4956.44985,2022-04,5459.815047,2022-05,4661.726791,2022-06,5548.507218,2022-07,5912.811649,2022-08,4495.850736,2022-09,4777.620016,2022-10,4225.66457,2022-11,4560.636098,2022-12,4496.910269
125,M,ZA,TXG_FOB_USD,W00,6,P1M,2021-01,7279.94892,2021-02,8693.549616,2021-03,11215.668838,2021-04,9685.517547,2021-05,11618.640145,2021-06,11640.74824,2021-07,9967.486011,2021-08,10745.864996,2021-09,10779.52407,2021-10,10468.294753,2021-11,10481.597286,2021-12,9777.180561,2022-01,8481.6454,2022-02,9396.524854,2022-03,12419.395952,2022-04,10203.727248,2022-05,11344.512482,2022-06,11638.433637,2022-07,10490.359677,2022-08,10402.358591,2022-09,10923.595683,2022-10,8800.768731,2022-11,9838.919017,2022-12,9447.027454
126,M,DE2,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,M,CZ,TXG_FOB_USD,W00,6,P1M,2021-01,17657.648491,2021-02,17810.627939,2021-03,21103.764632,2021-04,19845.249247,2021-05,19320.880953,2021-06,20015.807769,2021-07,17144.772304,2021-08,16133.580649,2021-09,19008.650857,2021-10,19020.837813,2021-11,21334.780393,2021-12,18167.151328,2022-01,19768.058949,2022-02,19066.628398,2022-03,21713.772792,2022-04,18868.996031,2022-05,20642.483246,2022-06,21582.441038,2022-07,17510.423429,2022-08,18858.782538,2022-09,21307.102739,2022-10,20226.797203,2022-11,22842.430026,2022-12,19069.74285
