,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE
178,M,SV,TXG_FOB_USD,W00,6,P1M,2022-01,578.892706,2022-02,576.591544,2022-03,720.246567,2022-04,566.839052,2022-05,638.507863,2022-06,625.884272,2022-07,678.400614,2022-08,575.995469,2022-09,584.620867,2022-10,560.656022,2022-11,530.571561
179,M,JM,TXG_FOB_USD,W00,6,P1M,2022-01,66.089438,2022-02,81.029758,2022-03,82.771617,2022-04,67.845291,2022-05,83.333119,2022-06,87.879808,2022-07,105.269794,2022-08,93.046286,2022-09,71.818529,2022-10,109.662977,2022-11,120.874625
180,M,TZ,TXG_FOB_USD,W00,6,P1M,2022-01,880.533069,2022-02,968.031447,2022-03,646.925188,2022-04,1026.8552,2022-05,760.294848,2022-06,660.475674,2022-07,670.187782,2022-08,653.868256,2022-09,657.516456,2022-10,809.928637,2022-11,755.515935
181,M,ML,TXG_FOB_USD,W00,6,P1M,2022-01,439.158098,2022-02,404.827367,2022-03,473.948126,2022-04,309.523157,2022-05,458.000544,2022-06,463.123825,2022-07,435.068136,2022-08,443.270009,2022-09,452.09145,2022-10,454.467433,2022-11,578.906449
182,M,BN,TXG_FOB_USD,W00,6,P1M,2022-01,1182.011119,2022-02,975.895452,2022-03,1132.066029,2022-04,1281.554869,2022-05,1296.142308,2022-06,1327.620888,2022-07,1332.915788,2022-08,1425.084001,2022-09,1244.16831,2022-10,630.530554,2022-11,869.642552
183,M,MK,TXG_FOB_USD,W00,6,P1M,2022-01,618.117715,2022-02,760.32779,2022-03,796.467412,2022-04,739.908825,2022-05,775.919951,2022-06,785.555911,2022-07,682.427216,2022-08,637.679575,2022-09,754.131905,2022-10,759.738899,2022-11,731.189094
184,M,SC,TXG_FOB_USD,W00,6,P1M,2022-01,74.304905,2022-02,83.13328,2022-03,84.923438,2022-04,78.553084,2022-05,102.990177,2022-06,101.545672,2022-07,76.518001,2022-08,85.615211,2022-09,76.781578,2022-10,106.134423,2022-11,81.973843
185,M,1C_903,TXG_FOB_USD,W00,6,P1M,2022-01,148958.066467,2022-02,151218.967488,2022-03,161142.807112,2022-04,164328.388058,2022-05,151956.798689,2022-06,164713.103751,2022-07,150830.796777,2022-08,164446.899108,2022-09,176829.081422,2022-10,162540.184407,2022-11,160549.287692
186,M,LR,TXG_FOB_USD,W00,6,P1M,2022-01,20.612447,2022-02,19.492323,2022-03,17.502794,2022-04,16.776398,2022-05,18.949473,2022-06,38.201974,2022-07,14.70098,2022-08,23.91308,2022-09,32.213967,2022-10,14.313369,2022-11,17.137538
187,M,MM,TXG_FOB_USD,W00,6,P1M,2022-01,1349.729582,2022-02,1431.573574,2022-03,1629.458657,2022-04,1523.336048,2022-05,1520.621892,2022-06,1557.540714,2022-07,1402.878446,2022-08,1612.598689,2022-09,2082.98042,2022-10,1955.586036,2022-11,2100.675513
188,M,R1,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,
189,M,ES,TXG_FOB_USD,W00,6,P1M,2022-01,31569.008023,2022-02,34490.692322,2022-03,37957.540858,2022-04,34319.063878,2022-05,37366.808783,2022-06,38373.984951,2022-07,33304.218271,2022-08,29403.258876,2022-09,35210.344793,2022-10,32533.202374,2022-11,35028.885579
190,M,1C_459,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,
191,M,HK,TXG_FOB_USD,W00,6,P1M,2022-01,61195.566919,2022-02,42098.188176,2022-03,50533.784903,2022-04,51038.240087,2022-05,51587.069039,2022-06,51911.278767,2022-07,52406.224074,2022-08,52265.049702,2022-09,53821.244717,2022-10,49281.632148,2022-11,49909.598261
192,M,KM,TXG_FOB_USD,W00,6,P1M,2022-01,3.968697,2022-02,3.419333,2022-03,2.824686,2022-04,3.514935,2022-05,1.968164,2022-06,16.433174,2022-07,1.732064,2022-08,1.768538,2022-09,2.165658,2022-10,2.948257,2022-11,3.591271
193,M,MG,TXG_FOB_USD,W00,6,P1M,2022-01,375.802914,2022-02,372.864721,2022-03,430.194838,2022-04,394.671967,2022-05,453.74846,2022-06,380.192463,2022-07,409.26129,2022-08,372.648413,2022-09,291.447442,2022-10,253.180282,2022-11,297.326046
194,M,MZ,TXG_FOB_USD,W00,6,P1M,2022-01,629.691334,2022-02,502.935996,2022-03,568.6622,2022-04,698.395339,2022-05,516.474259,2022-06,660.519101,2022-07,617.16679,2022-08,621.359187,2022-09,516.691269,2022-10,601.443188,2022-11,694.139655
195,M,WS,TXG_FOB_USD,W00,6,P1M,2022-01,1.124201,2022-02,3.36779,2022-03,2.475597,2022-04,2.010973,2022-05,2.019998,2022-06,3.320699,2022-07,1.94086,2022-08,2.714745,2022-09,2.676004,2022-10,3.96048,2022-11,5.13003
196,M,GR,TXG_FOB_USD,W00,6,P1M,2022-01,3881.310202,2022-02,4167.64623,2022-03,5006.185158,2022-04,4472.456134,2022-05,5084.288368,2022-06,5744.553008,2022-07,5086.742793,2022-08,4879.65391,2022-09,4715.892015,2022-10,4687.98812,2022-11,4927.122835
197,M,KR,TXG_FOB_USD,W00,6,P1M,2022-01,55459.632,2022-02,54158.149,2022-03,63790.098,2022-04,57849.509,2022-05,61592.23,2022-06,57683.917,2022-07,60257.502,2022-08,56647.069,2022-09,57191.591,2022-10,52437.057,2022-11,51889.856
198,M,SY,TXG_FOB_USD,W00,6,P1M,2022-01,51.951799,2022-02,61.030216,2022-03,79.82977,2022-04,112.806246,2022-05,62.878551,2022-06,74.403265,2022-07,58.990278,2022-08,108.015914,2022-09,102.033294,2022-10,79.275588,2022-11,142.737992
199,M,CV,TXG_FOB_USD,W00,6,P1M,2022-01,2.39084,2022-02,5.053842,2022-03,4.841851,2022-04,2.717975,2022-05,5.770864,2022-06,4.79986,2022-07,4.317831,2022-08,6.514022,2022-09,4.282245,2022-10,5.520156,2022-11,24.980106
200,M,SN,TXG_FOB_USD,W00,6,P1M,2022-01,469.229653,2022-02,393.122709,2022-03,572.163217,2022-04,382.535564,2022-05,489.578596,2022-06,551.749905,2022-07,484.882591,2022-08,574.868855,2022-09,621.198755,2022-10,453.29305,2022-11,410.739224
201,M,DE,TXG_FOB_USD,W00,6,P1M,2022-01,126269.058531,2022-02,141150.249886,2022-03,153950.516365,2022-04,134355.6075,2022-05,143561.870952,2022-06,143804.034027,2022-07,129908.664611,2022-08,130400.986879,2022-09,140808.692764,2022-10,132890.329223,2022-11,132224.902902
202,M,LB,TXG_FOB_USD,W00,6,P1M,2022-01,686.455056,2022-02,806.095106,2022-03,924.438177,2022-04,1453.353371,2022-05,1066.899196,2022-06,1363.506324,2022-07,879.844222,2022-08,1134.588729,2022-09,1141.890779,2022-10,1386.077959,2022-11,940.694981
203,M,LY,TXG_FOB_USD,W00,6,P1M,2022-01,3269.921938,2022-02,3588.15561,2022-03,4361.848069,2022-04,4783.912792,2022-05,3403.669086,2022-06,3521.985663,2022-07,2781.129038,2022-08,4436.66677,2022-09,4208.159766,2022-10,4278.567377,2022-11,3061.319846
204,M,IL,TXG_FOB_USD,W00,6,P1M,2022-01,5736.3,2022-02,5866,2022-03,6653,2022-04,6087.6,2022-05,5983.3,2022-06,6819.9,2022-07,5444.2,2022-08,6089,2022-09,5473.6,2022-10,4651.653249,2022-11,5132.644347
205,M,IN,TXG_FOB_USD,W00,6,P1M,2022-01,35189.175817,2022-02,37123.222971,2022-03,44489.307538,2022-04,39770.064659,2022-05,39068.609863,2022-06,42370.931318,2022-07,38484.518033,2022-08,36912.648166,2022-09,35423.089875,2022-10,31454.094587,2022-11,34841.073567
206,M,JO,TXG_FOB_USD,W00,6,P1M,2022-01,791.468782,2022-02,755.072454,2022-03,792.151964,2022-04,834.864362,2022-05,969.152031,2022-06,854.584679,2022-07,801.487378,2022-08,1055.632334,2022-09,938.207657,2022-10,1023.700425,2022-11,709.94002
207,M,FK,TXG_FOB_USD,W00,6,P1M,2022-01,19.547605,2022-02,17.375599,2022-03,24.567725,2022-04,30.268475,2022-05,46.670162,2022-06,63.144464,2022-07,33.951542,2022-08,18.285339,2022-09,15.428651,2022-10,31.623644,2022-11,28.478017
208,M,TL,TXG_FOB_USD,W00,6,P1M,2022-01,5.173285,2022-02,54.2956,2022-03,6.301945,2022-04,7.130606,2022-05,4.589951,2022-06,3.894527,2022-07,47.190328,2022-08,16.740692,2022-09,91.984969,2022-10,10.779158,2022-11,83.2781
209,M,NA,TXG_FOB_USD,W00,6,P1M,2022-01,577.849408,2022-02,534.273009,2022-03,559.370677,2022-04,512.173504,2022-05,520.489133,2022-06,589.671812,2022-07,433.117764,2022-08,431.766118,2022-09,551.095676,2022-10,588.194142,2022-11,426.350737
210,M,SM,TXG_FOB_USD,W00,6,P1M,2022-01,12.216581,2022-02,14.379054,2022-03,19.77435,2022-04,17.159658,2022-05,18.932073,2022-06,17.643283,2022-07,16.455546,2022-08,13.787081,2022-09,16.732793,2022-10,18.960717,2022-11,19.843201
211,M,CW,TXG_FOB_USD,W00,6,P1M,2022-01,16.309711,2022-02,17.329071,2022-03,17.200213,2022-04,20.089076,2022-05,16.449531,2022-06,17.479202,2022-07,14.893364,2022-08,50.105044,2022-09,13.384002,2022-10,15.513066,2022-11,19.282992
212,M,BT,TXG_FOB_USD,W00,6,P1M,2022-01,58.182281,2022-02,50.102759,2022-03,58.815758,2022-04,46.806684,2022-05,71.795181,2022-06,55.493629,2022-07,55.896221,2022-08,58.690836,2022-09,54.164961,2022-10,48.672671,2022-11,51.097741
213,M,PS,TXG_FOB_USD,W00,6,P1M,2022-01,266.626932,2022-02,185.308639,2022-03,236.967606,2022-04,119.364134,2022-05,38.349583,2022-06,128.53327,2022-07,59.401223,2022-08,120.869976,2022-09,100.328668,2022-10,139.976285,2022-11,144.025199
214,M,KI,TXG_FOB_USD,W00,6,P1M,2022-01,1.608486,2022-02,0.754748,2022-03,22.461709,2022-04,22.964837,2022-05,37.139944,2022-06,7.477884,2022-07,6.956848,2022-08,25.103831,2022-09,11.95128,2022-10,23.799029,2022-11,12.137299
215,M,NR,TXG_FOB_USD,W00,6,P1M,2022-01,14.76323,2022-02,25.078116,2022-03,26.907027,2022-04,25.29621,2022-05,24.497621,2022-06,16.083155,2022-07,15.87713,2022-08,23.297984,2022-09,25.714929,2022-10,20.648928,2022-11,20.535551
216,M,SX,TXG_FOB_USD,W00,6,P1M,2022-01,14.384047,2022-02,12.148209,2022-03,8.707897,2022-04,13.548363,2022-05,6.084455,2022-06,4.012465,2022-07,2.768304,2022-08,5.271393,2022-09,2.452798,2022-10,6.016207,2022-11,14.6085
217,M,LS,TXG_FOB_USD,W00,6,P1M,2022-01,102.04209,2022-02,93.429787,2022-03,104.163558,2022-04,84.604492,2022-05,81.082068,2022-06,86.597586,2022-07,140.653638,2022-08,99.695444,2022-09,118.691292,2022-10,104.041427,2022-11,99.813642
218,M,MS,TXG_FOB_USD,W00,6,P1M,2022-01,0.61565,2022-02,0.558466,2022-03,0.405095,2022-04,0.368753,2022-05,0.416729,2022-06,0.197614,2022-07,0.179237,2022-08,0.449953,2022-09,0.567865,2022-10,0.415542,2022-11,0.584804
219,M,AG,TXG_FOB_USD,W00,6,P1M,2022-01,155.70044,2022-02,155.836663,2022-03,180.366763,2022-04,231.123841,2022-05,221.277594,2022-06,340.919726,2022-07,164.707897,2022-08,160.482042,2022-09,141.13495,2022-10,111.016784,2022-11,80.820286
220,M,AI,TXG_FOB_USD,W00,6,P1M,2022-01,2.463777,2022-02,4.354708,2022-03,7.558645,2022-04,2.550005,2022-05,2.333292,2022-06,3.56567,2022-07,2.78357,2022-08,2.500243,2022-09,2.769612,2022-10,2.536687,2022-11,3.859752
221,M,GI,TXG_FOB_USD,W00,6,P1M,2022-01,55.621141,2022-02,7.586709,2022-03,6.062435,2022-04,4.676055,2022-05,50.658605,2022-06,101.904265,2022-07,45.963554,2022-08,95.023926,2022-09,3.773612,2022-10,29.730211,2022-11,27.621416
222,M,PW,TXG_FOB_USD,W00,6,P1M,2022-01,0.183486,2022-02,1.214831,2022-03,0.286395,2022-04,0.451823,2022-05,0.315012,2022-06,0.341043,2022-07,1.184572,2022-08,0.389487,2022-09,0.454117,2022-10,1.328906,2022-11,1.199509
223,M,SZ,TXG_FOB_USD,W00,6,P1M,2022-01,160.58141,2022-02,163.428091,2022-03,167.087359,2022-04,132.375201,2022-05,144.540894,2022-06,149.665963,2022-07,144.107192,2022-08,196.361216,2022-09,161.460891,2022-10,194.812146,2022-11,201.9204
224,M,PF,TXG_FOB_USD,W00,6,P1M,2022-01,9.581244,2022-02,9.730339,2022-03,9.146492,2022-04,10.467163,2022-05,10.23134,2022-06,11.604923,2022-07,13.208234,2022-08,9.880405,2022-09,9.797627,2022-10,12.43488,2022-11,10.158637
225,M,MH,TXG_FOB_USD,W00,6,P1M,2022-01,166.832738,2022-02,328.541316,2022-03,106.449036,2022-04,16.668433,2022-05,79.975862,2022-06,135.572458,2022-07,83.486307,2022-08,54.446063,2022-09,15.908088,2022-10,74.746344,2022-11,38.461253
226,M,AS,TXG_FOB_USD,W00,6,P1M,2022-01,1.941546,2022-02,2.10981,2022-03,2.341929,2022-04,1.791943,2022-05,2.087215,2022-06,2.12667,2022-07,1.911154,2022-08,3.628295,2022-09,1.511999,2022-10,2.396804,2022-11,2.048267
227,M,U2,TXG_FOB_USD,W00,6,P1M,2022-01,452546.498482,2022-02,479325.107693,2022-03,544136.426109,2022-04,477403.797727,2022-05,513111.434571,2022-06,517826.9454,2022-07,469757.016226,2022-08,451529.20256,2022-09,507135.901052,2022-10,480507.56213,2022-11,473656.972937
228,M,GU,TXG_FOB_USD,W00,6,P1M,2022-01,17.686498,2022-02,11.896319,2022-03,13.97253,2022-04,16.041392,2022-05,23.623226,2022-06,15.425946,2022-07,20.004171,2022-08,16.994101,2022-09,18.993974,2022-10,23.480966,2022-11,15.220606
229,M,ER,TXG_FOB_USD,W00,6,P1M,2022-01,81.494077,2022-02,28.59986,2022-03,80.736528,2022-04,71.658104,2022-05,41.247033,2022-06,70.826729,2022-07,23.571374,2022-08,31.720294,2022-09,69.547937,2022-10,35.908282,2022-11,11.866118
230,M,TV,TXG_FOB_USD,W00,6,P1M,2022-01,0.131048,2022-02,0.789683,2022-03,2.036275,2022-04,0.144989,2022-05,14.156594,2022-06,2.322185,2022-07,0.482136,2022-08,0.236031,2022-09,0.133655,2022-10,0.330921,2022-11,1.22111
231,M,VA,TXG_FOB_USD,W00,6,P1M,2022-01,1.208108,2022-02,1.093591,2022-03,1.259132,2022-04,1.000114,2022-05,1.394085,2022-06,1.476846,2022-07,1.120978,2022-08,3.008764,2022-09,1.353318,2022-10,1.720219,2022-11,1.254815
232,M,XK,TXG_FOB_USD,W00,6,P1M,2022-01,72.661903,2022-02,74.015622,2022-03,97.62394,2022-04,87.637156,2022-05,80.431085,2022-06,78.865685,2022-07,77.665779,2022-08,85.971534,2022-09,76.321212,2022-10,84.903522,2022-11,75.442516
233,M,FM,TXG_FOB_USD,W00,6,P1M,2022-01,11.844069,2022-02,17.049572,2022-03,24.693323,2022-04,4.405967,2022-05,28.710515,2022-06,21.968727,2022-07,14.673731,2022-08,11.526448,2022-09,16.199002,2022-10,20.591795,2022-11,30.173512
234,M,SS,TXG_FOB_USD,W00,6,P1M,2022-01,114.087002,2022-02,4.614338,2022-03,32.54142,2022-04,69.470758,2022-05,67.674587,2022-06,83.393018,2022-07,69.162139,2022-08,5.270305,2022-09,15.47199,2022-10,5.628085,2022-11,25.098113
235,M,BW,TXG_FOB_USD,W00,6,P1M,2022-01,588.031467,2022-02,709.258572,2022-03,872.312618,2022-04,588.843805,2022-05,778.155966,2022-06,895.704894,2022-07,756.40116,2022-08,720.804269,2022-09,652.757055,2022-10,445.416908,2022-11,605.372133
236,M,XS5,TXG_FOB_USD,W00,6,P1M,2022-01,126456.475405,2022-02,130066.150575,2022-03,162483.751023,2022-04,161565.012146,2022-05,160870.32364,2022-06,162696.420901,2022-07,160658.017486,2022-08,157435.042953,2022-09,155616.063244,2022-10,157109.891496,2022-11,149585.044431
